model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.lm_freeze_layer_count,pretrained_weight_path
esm-t33-gearnet-pretrained,2,0.5103,0.5349,0.3143,0.88,0.8596,0.8893,0.2,1,2024-09-24 12:33:20,3e-05,0.0003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5256,0.5426,0.3429,0.8571,0.8629,0.9092,0.0,2,2024-09-24 12:33:30,3e-05,0.0003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4991,0.5257,0.3143,0.8462,0.8586,0.8642,0.0,3,2024-09-24 12:33:40,3e-05,0.0003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5048,0.5174,0.3714,0.7429,0.8475,0.9016,0.2,12,2024-09-24 12:33:50,3e-05,0.001,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5173,0.5344,0.4286,0.6818,0.8507,0.9016,-0.4,13,2024-09-24 12:34:00,3e-05,0.001,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4996,0.5405,0.4,0.6829,0.8518,0.8993,-0.4,14,2024-09-24 12:34:10,3e-05,0.001,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5348,0.5336,0.3857,0.7941,0.848,0.8953,-0.4,15,2024-09-24 12:34:20,3e-05,0.001,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5221,0.5333,0.3714,0.7879,0.8103,0.8993,-0.4,24,2024-09-24 12:34:31,3e-05,0.002,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5173,0.5309,0.4286,0.6818,0.8321,0.8875,-1.0,25,2024-09-24 12:34:41,3e-05,0.002,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5439,0.5472,0.3857,0.8182,0.8441,0.8856,-0.4,26,2024-09-24 12:34:51,3e-05,0.002,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.6082,0.5563,0.4,0.9655,0.8395,0.8824,-0.2,27,2024-09-24 12:35:00,3e-05,0.002,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5068,0.5268,0.4,0.7,0.8274,0.8603,-1.0,28,2024-09-24 12:35:14,3e-05,0.002,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5051,0.5348,0.4143,0.6744,0.8357,0.8386,-1.4,29,2024-09-24 12:35:27,3e-05,0.002,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5439,0.5168,0.3857,0.8182,0.8326,0.8823,-0.2,30,2024-09-24 12:35:41,3e-05,0.002,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5256,0.5106,0.3429,0.8571,0.833,0.8778,-0.2,31,2024-09-24 12:35:53,3e-05,0.002,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5048,0.5457,0.3714,0.7429,0.8445,0.7976,-1.4,32,2024-09-24 12:36:14,3e-05,0.002,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4682,0.5209,0.3571,0.6757,0.832,0.8824,0.0,33,2024-09-24 12:36:34,3e-05,0.002,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4509,0.4967,0.4429,0.5254,0.8302,0.8513,-1.8,34,2024-09-24 12:36:54,3e-05,0.002,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5099,0.5099,0.4429,0.6458,0.8248,0.8413,-2.8,35,2024-09-24 12:37:13,3e-05,0.002,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5606,0.5286,0.3571,0.9259,0.7739,0.8936,-0.8,36,2024-09-24 12:37:23,3e-05,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5133,0.5318,0.3714,0.7647,0.8039,0.9068,-0.8,37,2024-09-24 12:37:33,3e-05,0.003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5635,0.5396,0.3857,0.871,0.8217,0.9101,-0.6,38,2024-09-24 12:37:43,3e-05,0.003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5875,0.5458,0.4143,0.8788,0.8202,0.9222,-0.6,39,2024-09-24 12:37:53,3e-05,0.003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.522,0.4691,0.4,0.7368,0.7181,0.8213,-3.0,48,2024-09-24 12:38:03,3e-05,0.005,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5221,0.5054,0.3714,0.7879,0.7323,0.8936,-2.0,49,2024-09-24 12:38:14,3e-05,0.005,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5003,0.5003,0.3571,0.7576,0.7683,0.8839,-1.4,50,2024-09-24 12:38:24,3e-05,0.005,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5283,0.5025,0.3571,0.8333,0.7983,0.8921,-1.0,51,2024-09-24 12:38:33,3e-05,0.005,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5348,0.5241,0.3857,0.7941,0.7527,0.8778,-2.6,52,2024-09-24 12:38:47,3e-05,0.005,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5054,0.5321,0.3429,0.8,0.7471,0.8642,-2.4,53,2024-09-24 12:39:00,3e-05,0.005,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5175,0.5267,0.3857,0.75,0.7641,0.8643,-1.6,54,2024-09-24 12:39:13,3e-05,0.005,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5256,0.5216,0.3429,0.8571,0.8008,0.8953,0.2,55,2024-09-24 12:39:26,3e-05,0.005,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5481,0.5223,0.3429,0.9231,0.7633,0.8839,2.4,56,2024-09-24 12:39:47,3e-05,0.005,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5348,0.5012,0.3857,0.7941,0.7781,0.8856,-1.6,57,2024-09-24 12:40:07,3e-05,0.005,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.473,0.4995,0.4,0.6222,0.7889,0.8413,-0.6,58,2024-09-24 12:40:26,3e-05,0.005,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5048,0.4893,0.3714,0.7429,0.8059,0.838,1.4,59,2024-09-24 12:40:45,3e-05,0.005,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.3707,0.4253,0.3143,0.5116,0.8305,0.8897,-0.2,60,2024-09-24 12:40:56,0.0001,0.0003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4548,0.5041,0.3,0.75,0.8464,0.9005,0.2,61,2024-09-24 12:41:06,0.0001,0.0003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5153,0.5493,0.3429,0.8276,0.864,0.9275,0.0,62,2024-09-24 12:41:16,0.0001,0.0003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5348,0.5385,0.3857,0.7941,0.8636,0.8921,-0.2,63,2024-09-24 12:41:26,0.0001,0.0003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4735,0.5098,0.3286,0.7419,0.8319,0.88,0.4,72,2024-09-24 12:41:36,0.0001,0.001,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4978,0.5052,0.4286,0.6383,0.8395,0.8807,-0.4,73,2024-09-24 12:41:47,0.0001,0.001,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5294,0.5319,0.4429,0.6889,0.8487,0.8897,-0.4,74,2024-09-24 12:41:57,0.0001,0.001,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5863,0.537,0.4571,0.8,0.8458,0.8875,-0.4,75,2024-09-24 12:42:06,0.0001,0.001,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5617,0.5451,0.3714,0.8966,0.8068,0.9144,0.0,84,2024-09-24 12:42:17,0.0001,0.002,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5153,0.5372,0.3429,0.8276,0.8233,0.8875,0.0,85,2024-09-24 12:42:27,0.0001,0.002,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5729,0.5535,0.3714,0.9286,0.838,0.9017,-0.2,86,2024-09-24 12:42:37,0.0001,0.002,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5978,0.5546,0.4143,0.9062,0.8419,0.9017,-0.4,87,2024-09-24 12:42:46,0.0001,0.002,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5365,0.5281,0.3429,0.8889,0.7973,0.8795,0.4,88,2024-09-24 12:43:00,0.0001,0.002,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5017,0.538,0.3857,0.7105,0.8186,0.8758,-0.2,89,2024-09-24 12:43:14,0.0001,0.002,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5143,0.5221,0.4,0.7179,0.8297,0.8993,-0.4,90,2024-09-24 12:43:27,0.0001,0.002,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5283,0.5205,0.3571,0.8333,0.8367,0.9208,0.0,91,2024-09-24 12:43:40,0.0001,0.002,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5301,0.5159,0.4,0.7568,0.8019,0.8681,-1.0,92,2024-09-24 12:44:00,0.0001,0.002,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4799,0.4851,0.3857,0.6585,0.7951,0.8313,-2.2,93,2024-09-24 12:44:20,0.0001,0.002,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4514,0.467,0.4857,0.4857,0.8246,0.8478,-2.2,94,2024-09-24 12:44:40,0.0001,0.002,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5051,0.5134,0.4143,0.6744,0.8235,0.8513,-1.0,95,2024-09-24 12:44:59,0.0001,0.002,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5348,0.5231,0.3143,0.9565,0.7624,0.8899,0.0,96,2024-09-24 12:45:09,0.0001,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5216,0.537,0.3,0.9545,0.7889,0.9082,0.2,97,2024-09-24 12:45:19,0.0001,0.003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.585,0.5474,0.3857,0.931,0.8206,0.929,-0.2,98,2024-09-24 12:45:29,0.0001,0.003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5684,0.5499,0.4143,0.8286,0.8257,0.9089,-0.8,99,2024-09-24 12:45:39,0.0001,0.003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5778,0.5281,0.4143,0.8529,0.7567,0.8778,-1.4,108,2024-09-24 12:45:49,0.0001,0.005,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.541,0.5178,0.3714,0.8387,0.7477,0.8953,-1.2,109,2024-09-24 12:45:59,0.0001,0.005,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.5079,0.3571,0.7353,0.757,0.9049,-1.4,110,2024-09-24 12:46:09,0.0001,0.005,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5493,0.5156,0.3571,0.8929,0.7952,0.8936,-0.4,111,2024-09-24 12:46:19,0.0001,0.005,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5832,0.5437,0.4429,0.8158,0.7454,0.8993,-1.8,112,2024-09-24 12:46:33,0.0001,0.005,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5635,0.5296,0.3857,0.871,0.7336,0.8642,-1.8,113,2024-09-24 12:46:46,0.0001,0.005,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5095,0.5197,0.3857,0.7297,0.7592,0.8478,-1.6,114,2024-09-24 12:47:00,0.0001,0.005,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5153,0.519,0.3429,0.8276,0.7931,0.9113,0.2,115,2024-09-24 12:47:13,0.0001,0.005,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5875,0.5368,0.4143,0.8788,0.8144,0.8856,0.6,116,2024-09-24 12:47:33,0.0001,0.005,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5657,0.5194,0.4,0.8485,0.7616,0.8603,-0.8,117,2024-09-24 12:47:53,0.0001,0.005,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4826,0.4831,0.3286,0.7667,0.779,0.8627,2.0,118,2024-09-24 12:48:13,0.0001,0.005,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4644,0.4619,0.3,0.7778,0.7954,0.8325,2.2,119,2024-09-24 12:48:32,0.0001,0.005,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4743,0.4288,0.4286,0.5882,0.8139,0.8904,-0.8,120,2024-09-24 12:48:42,0.0003,0.0003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4636,0.4324,0.4857,0.5075,0.8215,0.8904,-0.8,121,2024-09-24 12:48:52,0.0003,0.0003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.492,0.5131,0.4429,0.6078,0.8411,0.8875,-0.2,122,2024-09-24 12:49:02,0.0003,0.0003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5385,0.5273,0.3571,0.8621,0.8511,0.9092,0.2,123,2024-09-24 12:49:12,0.0003,0.0003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.512,0.4995,0.4143,0.6905,0.8072,0.8972,-0.2,132,2024-09-24 12:49:22,0.0003,0.001,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.512,0.479,0.4143,0.6905,0.8162,0.9016,0.0,133,2024-09-24 12:49:32,0.0003,0.001,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4888,0.4943,0.3714,0.7027,0.8263,0.9017,0.2,134,2024-09-24 12:49:42,0.0003,0.001,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5535,0.5114,0.3857,0.8438,0.8344,0.8856,0.0,135,2024-09-24 12:49:52,0.0003,0.001,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5103,0.5274,0.3143,0.88,0.7851,0.8893,0.6,144,2024-09-24 12:50:02,0.0003,0.002,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5472,0.5363,0.4,0.8,0.7972,0.9302,0.2,145,2024-09-24 12:50:12,0.0003,0.002,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5439,0.537,0.3857,0.8182,0.8121,0.9163,0.2,146,2024-09-24 12:50:22,0.0003,0.002,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5236,0.5403,0.3286,0.8846,0.8269,0.9005,0.2,147,2024-09-24 12:50:32,0.0003,0.002,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4918,0.5132,0.3571,0.7353,0.7801,0.8921,-0.2,148,2024-09-24 12:50:46,0.0003,0.002,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5054,0.5173,0.3429,0.8,0.7786,0.8909,0.4,149,2024-09-24 12:50:59,0.0003,0.002,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.496,0.4761,0.3429,0.7742,0.7904,0.8953,0.2,150,2024-09-24 12:51:12,0.0003,0.002,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5185,0.5229,0.3571,0.8065,0.8231,0.8758,0.0,151,2024-09-24 12:51:25,0.0003,0.002,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4869,0.5055,0.3857,0.675,0.8016,0.8008,0.0,152,2024-09-24 12:51:46,0.0003,0.002,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.541,0.5252,0.3714,0.8387,0.7964,0.8909,-0.2,153,2024-09-24 12:52:05,0.0003,0.002,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.4206,0.4565,0.3,0.6562,0.7815,0.8627,0.6,154,2024-09-24 12:52:25,0.0003,0.002,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.526,0.498,0.3857,0.7714,0.8236,0.8778,-0.4,155,2024-09-24 12:52:44,0.0003,0.002,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5099,0.5317,0.4429,0.6458,0.7728,0.8708,-2.8,156,2024-09-24 12:52:54,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5535,0.5393,0.3857,0.8438,0.7752,0.929,0.0,157,2024-09-24 12:53:05,0.0003,0.003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5481,0.5184,0.3429,0.9231,0.7877,0.9477,0.4,158,2024-09-24 12:53:15,0.0003,0.003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5617,0.5454,0.3714,0.8966,0.8144,0.9113,0.4,159,2024-09-24 12:53:24,0.0003,0.003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5746,0.5409,0.4429,0.7949,0.755,0.8875,-0.8,168,2024-09-24 12:53:35,0.0003,0.005,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5684,0.541,0.4143,0.8286,0.7652,0.9016,-0.2,169,2024-09-24 12:53:45,0.0003,0.005,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5256,0.5021,0.3429,0.8571,0.7595,0.9384,-0.4,170,2024-09-24 12:53:55,0.0003,0.005,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5617,0.5149,0.3714,0.8966,0.7945,0.9068,0.4,171,2024-09-24 12:54:04,0.0003,0.005,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5832,0.5409,0.4429,0.8158,0.7716,0.8025,-2.4,172,2024-09-24 12:54:18,0.0003,0.005,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5714,0.5524,0.4286,0.8108,0.7447,0.8823,-3.0,173,2024-09-24 12:54:31,0.0003,0.005,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5313,0.494,0.3714,0.8125,0.7319,0.8561,-0.8,174,2024-09-24 12:54:45,0.0003,0.005,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5125,0.523,0.3286,0.8519,0.7812,0.8702,1.0,175,2024-09-24 12:54:58,0.0003,0.005,6.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5398,0.544,0.4714,0.6735,0.7906,0.8708,-4.2,176,2024-09-24 12:55:18,0.0003,0.005,10.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5684,0.5222,0.4143,0.8286,0.7833,0.8936,-0.6,177,2024-09-24 12:55:38,0.0003,0.005,10.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5221,0.502,0.3143,0.9167,0.8007,0.8713,2.6,178,2024-09-24 12:55:57,0.0003,0.005,10.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,2,0.5054,0.4902,0.3429,0.8,0.793,0.8642,1.2,179,2024-09-24 12:56:16,0.0003,0.005,10.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3842,0.4808,0.2857,0.5882,0.8618,0.8369,0.4,0,2024-09-24 12:56:27,3e-05,0.0003,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3874,0.4701,0.3429,0.5106,0.8681,0.8441,0.2,1,2024-09-24 12:56:37,3e-05,0.0003,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4014,0.4422,0.5,0.3933,0.8668,0.8429,-0.2,2,2024-09-24 12:56:47,3e-05,0.0003,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.3566,0.4317,0.4,0.3944,0.8555,0.8665,-0.2,3,2024-09-24 12:56:57,3e-05,0.0003,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4859,0.4881,0.4,0.6512,0.8366,0.9055,-0.4,12,2024-09-24 12:57:07,3e-05,0.001,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.474,0.5166,0.3714,0.6667,0.853,0.8746,-0.4,13,2024-09-24 12:57:17,3e-05,0.001,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.48,0.5541,0.4286,0.6,0.8702,0.8674,-0.8,14,2024-09-24 12:57:27,3e-05,0.001,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4552,0.535,0.4,0.5833,0.8745,0.8577,-1.0,15,2024-09-24 12:57:37,3e-05,0.001,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5048,0.5191,0.3714,0.7429,0.79,0.8798,-0.8,24,2024-09-24 12:57:47,3e-05,0.002,4.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4603,0.5028,0.3714,0.6341,0.8095,0.9009,-1.0,25,2024-09-24 12:57:57,3e-05,0.002,4.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4794,0.517,0.4,0.6364,0.8239,0.9158,-1.0,26,2024-09-24 12:58:07,3e-05,0.002,4.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4689,0.5252,0.4286,0.5769,0.8256,0.8987,-1.6,27,2024-09-24 12:58:17,3e-05,0.002,4.0,33.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.5101,0.5077,0.4714,0.6111,0.8148,0.8409,-2.8,28,2024-09-24 12:58:31,3e-05,0.002,6.0,30.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4928,0.5001,0.4571,0.5926,0.8086,0.9081,-2.6,29,2024-09-24 12:58:44,3e-05,0.002,6.0,31.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
esm-t33-gearnet-pretrained,3,0.4442,0.5106,0.4,0.56,0.8148,0.9149,-1.4,30,2024-09-24 12:58:58,3e-05,0.002,6.0,32.0,weight/atpbind3d-1930_esm-t33-gearnet_4.pt
