model_key,valid_fold,mcc,micro_auprc,sensitivity,precision,micro_auroc,valid_mcc,best_threshold,hp_combination,finished_at,base_lr,max_lr,cycle_size,model_kwargs.freeze_layer_count,pretrained_weight_path,empty
esm-t33-pretrained,4,0.4539,0.4675,0.3571,0.641,0.7553,0.5107,-1.4,0,2024-09-28 15:24:17,0.0003,0.0003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5617,0.5073,0.3714,0.8966,0.7348,0.6001,-0.8,1,2024-09-28 15:24:30,0.0003,0.0003,10.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.4928,0.54,0.4571,0.5926,0.8271,0.5855,-1.2,2,2024-09-28 15:24:43,0.0003,0.0003,10.0,33.0,empty,
esm-t33-pretrained,0,0.4428,0.5099,0.3143,0.6875,0.8072,0.6678,-1.0,0,2024-09-28 15:29:12,0.0003,0.0003,20.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,0,0.5103,0.5083,0.3143,0.88,0.7446,0.6738,-0.6,1,2024-09-28 15:29:34,0.0003,0.0003,20.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4349,0.5636,0.5286,0.4253,0.8585,0.7407,-3.0,2,2024-09-28 15:30:00,0.0003,0.0003,20.0,33.0,empty,
esm-t33-pretrained,1,0.4978,0.5266,0.4429,0.62,0.82,0.6386,-0.8,0,2024-09-28 15:30:23,0.0003,0.0003,20.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,1,0.5703,0.5194,0.4571,0.7619,0.7305,0.6531,-1.0,1,2024-09-28 15:30:46,0.0003,0.0003,20.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.4439,0.5511,0.5143,0.45,0.8429,0.7305,-2.4,2,2024-09-28 15:31:08,0.0003,0.0003,20.0,33.0,empty,
esm-t33-pretrained,2,0.522,0.5208,0.4,0.7368,0.815,0.892,-0.6,0,2024-09-28 15:31:32,0.0003,0.0003,20.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,2,0.5192,0.4982,0.4143,0.7073,0.7183,0.9089,-0.4,1,2024-09-28 15:31:55,0.0003,0.0003,20.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5535,0.5447,0.3857,0.8438,0.8555,0.9068,-0.6,2,2024-09-28 15:32:20,0.0003,0.0003,20.0,33.0,empty,
esm-t33-pretrained,3,0.4405,0.5128,0.5143,0.4444,0.8108,0.8789,-1.8,0,2024-09-28 15:32:43,0.0003,0.0003,20.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,3,0.5348,0.5086,0.3857,0.7941,0.7209,0.8939,-0.6,1,2024-09-28 15:33:12,0.0003,0.0003,20.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5439,0.5303,0.3857,0.8182,0.8305,0.8269,-0.8,2,2024-09-28 15:33:33,0.0003,0.0003,20.0,33.0,empty,
esm-t33-pretrained,4,0.5256,0.5162,0.3429,0.8571,0.7845,0.6238,-0.4,0,2024-09-28 15:33:55,0.0003,0.0003,20.0,33.0,weight/atpbind3d-1930_esm-t33_1.pt,
esm-t33-pretrained,4,0.5617,0.4961,0.3714,0.8966,0.7136,0.6427,-0.4,1,2024-09-28 15:34:19,0.0003,0.0003,20.0,33.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5162,0.5095,0.4429,0.6596,0.8251,0.5748,-1.0,2,2024-09-28 15:34:40,0.0003,0.0003,20.0,33.0,empty,
esm-t33-pretrained,0,0.496,0.5043,0.3429,0.7742,0.7971,0.658,-0.8,2,2024-09-28 15:35:24,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5068,0.5125,0.4,0.7,0.8199,0.589,-1.0,2,2024-09-28 15:35:37,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.4509,0.4921,0.4429,0.5254,0.8065,0.7945,-2.0,2,2024-09-28 15:35:50,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.4732,0.5029,0.3857,0.6429,0.8039,0.8584,-1.2,2,2024-09-28 15:36:03,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5348,0.5117,0.3857,0.7941,0.7933,0.6238,-1.0,2,2024-09-28 15:36:16,0.003,0.003,10.0,33.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.55,0.5507,0.5143,0.6429,0.8539,0.6609,0.0,1,2024-09-28 15:37:29,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4474,0.5665,0.5143,0.4557,0.882,0.7149,-2.4,2,2024-09-28 15:37:39,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5782,0.5594,0.4571,0.7805,0.8716,0.7144,-0.8,5,2024-09-28 15:37:53,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.495,0.5519,0.2857,0.9091,0.8677,0.6871,0.6,6,2024-09-28 15:38:07,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5982,0.6093,0.5286,0.7255,0.8718,0.7016,-2.6,9,2024-09-28 15:38:18,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5222,0.5811,0.5,0.6034,0.8642,0.734,-2.6,10,2024-09-28 15:38:27,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.3557,0.5457,0.6143,0.2774,0.8652,0.7252,-5.0,13,2024-09-28 15:38:41,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4929,0.5834,0.5286,0.5211,0.8677,0.7333,-5.0,14,2024-09-28 15:38:55,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5746,0.5524,0.4429,0.7949,0.8461,0.6962,-0.8,17,2024-09-28 15:39:05,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.2596,0.5228,0.6714,0.1741,0.8595,0.7192,-1.0,18,2024-09-28 15:39:15,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.3714,0.4642,0.4857,0.3579,0.8563,0.728,0.0,21,2024-09-28 15:39:29,0.0003,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4025,0.544,0.1857,0.9286,0.8628,0.6945,-0.6,22,2024-09-28 15:39:43,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.6285,0.6033,0.5,0.8333,0.8659,0.7235,0.8,25,2024-09-28 15:39:52,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5222,0.613,0.5,0.6034,0.8995,0.6968,-5.0,26,2024-09-28 15:40:02,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.517,0.551,0.5,0.5932,0.7212,0.7108,-0.6,29,2024-09-28 15:40:16,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.4672,0.5935,0.5857,0.4362,0.8748,0.7333,-3.6,30,2024-09-28 15:40:30,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5611,0.569,0.5286,0.6491,0.87,0.6252,-1.2,1,2024-09-28 15:40:40,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.6126,0.5625,0.4571,0.8649,0.8749,0.6649,0.4,2,2024-09-28 15:40:50,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.6261,0.5594,0.4857,0.85,0.8748,0.6674,0.0,5,2024-09-28 15:41:04,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.55,0.6103,0.5286,0.6271,0.8803,0.6907,-3.0,6,2024-09-28 15:41:18,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.4528,0.599,0.5571,0.4333,0.8851,0.6922,-4.6,9,2024-09-28 15:41:28,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5348,0.5852,0.3143,0.9565,0.8817,0.6303,1.0,10,2024-09-28 15:41:37,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.55,0.5905,0.5286,0.6271,0.8459,0.701,-2.8,13,2024-09-28 15:41:51,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.4926,0.5688,0.5,0.5469,0.8696,0.6547,-2.0,14,2024-09-28 15:42:05,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5444,0.5587,0.5143,0.6316,0.862,0.6331,-2.4,17,2024-09-28 15:42:15,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.601,0.6006,0.5143,0.75,0.8825,0.6566,-4.4,18,2024-09-28 15:42:24,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5819,0.5628,0.4714,0.7674,0.8515,0.6718,0.0,21,2024-09-28 15:42:38,0.0003,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.6085,0.5873,0.4143,0.9355,0.8792,0.6448,-0.4,22,2024-09-28 15:42:51,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.3283,0.5917,0.7,0.2237,0.8756,0.6735,-4.4,25,2024-09-28 15:43:01,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5759,0.5579,0.5,0.7143,0.7888,0.6674,-2.8,26,2024-09-28 15:43:10,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5535,0.5496,0.3857,0.8438,0.862,0.6448,1.0,29,2024-09-28 15:43:24,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5693,0.5835,0.5,0.7,0.8546,0.6913,-0.6,30,2024-09-28 15:43:40,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.4548,0.5176,0.5,0.4795,0.8751,0.8778,-2.0,1,2024-09-28 15:43:50,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5628,0.5054,0.4286,0.7895,0.8418,0.8993,0.0,2,2024-09-28 15:44:00,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.6123,0.5922,0.5,0.7955,0.8925,0.8945,-1.4,5,2024-09-28 15:44:14,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.541,0.477,0.3714,0.8387,0.8131,0.8107,-0.6,6,2024-09-28 15:44:27,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5863,0.586,0.4571,0.8,0.8663,0.871,0.0,9,2024-09-28 15:44:37,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5778,0.5872,0.4143,0.8529,0.8888,0.8897,0.4,10,2024-09-28 15:44:46,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.6149,0.5897,0.4714,0.8462,0.8886,0.8751,0.4,13,2024-09-28 15:45:00,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.4871,0.5276,0.3429,0.75,0.8632,0.8751,0.4,14,2024-09-28 15:45:13,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5832,0.5263,0.4429,0.8158,0.8473,0.8653,0.8,17,2024-09-28 15:45:23,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5948,0.5741,0.4571,0.8205,0.8873,0.8811,-0.2,18,2024-09-28 15:45:32,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5476,0.5723,0.3286,0.9583,0.8646,0.9101,0.6,21,2024-09-28 15:45:46,0.0003,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5778,0.5529,0.4143,0.8529,0.8112,0.9005,0.6,22,2024-09-28 15:46:00,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5933,0.5597,0.4857,0.7727,0.8299,0.8583,0.2,25,2024-09-28 15:46:09,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5819,0.5825,0.4714,0.7674,0.8655,0.9208,1.0,26,2024-09-28 15:46:19,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5978,0.584,0.4143,0.9062,0.8685,0.8603,-2.6,29,2024-09-28 15:46:32,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5215,0.5546,0.4714,0.6346,0.837,0.871,-3.6,30,2024-09-28 15:46:45,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5759,0.5267,0.5,0.7143,0.8519,0.8153,-0.2,1,2024-09-28 15:46:55,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5301,0.539,0.4,0.7568,0.8482,0.8552,0.0,2,2024-09-28 15:47:05,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.3756,0.5023,0.5286,0.3394,0.8675,0.8214,-2.8,5,2024-09-28 15:47:18,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5511,0.4863,0.3714,0.8667,0.8246,0.833,-1.4,6,2024-09-28 15:47:32,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5746,0.5113,0.4429,0.7949,0.8374,0.897,-0.8,9,2024-09-28 15:47:41,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.553,0.5439,0.4714,0.7021,0.8543,0.8486,-2.2,10,2024-09-28 15:47:51,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5157,0.5502,0.4571,0.64,0.8183,0.8471,-4.2,13,2024-09-28 15:48:04,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.522,0.541,0.4,0.7368,0.8746,0.738,-3.2,14,2024-09-28 15:48:18,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.553,0.5244,0.4714,0.7021,0.8687,0.8723,-1.2,17,2024-09-28 15:48:27,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.6123,0.6038,0.5,0.7955,0.8737,0.8914,0.0,18,2024-09-28 15:48:37,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5635,0.5459,0.3857,0.871,0.869,0.8354,-0.2,21,2024-09-28 15:48:51,0.0003,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.332,0.4889,0.5143,0.2903,0.8522,0.8409,-2.4,22,2024-09-28 15:49:04,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5466,0.5633,0.4286,0.75,0.8421,0.8723,-1.0,25,2024-09-28 15:49:14,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.6108,0.5981,0.4429,0.8857,0.8765,0.8866,0.0,26,2024-09-28 15:49:23,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5545,0.5558,0.4286,0.7692,0.8122,0.8308,-2.0,29,2024-09-28 15:49:37,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.4921,0.5015,0.3286,0.7931,0.8652,0.8084,-2.8,30,2024-09-28 15:49:50,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5948,0.5634,0.4571,0.8205,0.8603,0.6457,0.2,1,2024-09-28 15:50:00,0.0001,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.6261,0.573,0.4857,0.85,0.8316,0.6469,0.6,2,2024-09-28 15:50:09,0.0001,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5331,0.5449,0.5,0.625,0.841,0.6143,0.0,5,2024-09-28 15:50:23,0.0001,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.6221,0.5803,0.4571,0.8889,0.8789,0.6142,-0.4,6,2024-09-28 15:50:36,0.0001,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5599,0.565,0.4714,0.7174,0.8256,0.6234,0.0,9,2024-09-28 15:50:46,0.0001,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.6091,0.5792,0.4857,0.8095,0.8543,0.6469,0.2,10,2024-09-28 15:50:55,0.0001,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6062,0.6099,0.4714,0.825,0.8131,0.6225,0.2,13,2024-09-28 15:51:09,0.0001,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5628,0.6021,0.5,0.6863,0.8851,0.6457,-4.0,14,2024-09-28 15:51:22,0.0001,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5897,0.5501,0.4714,0.7857,0.8433,0.5908,-1.0,17,2024-09-28 15:51:32,0.0003,0.01,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5645,0.5847,0.4857,0.7083,0.8658,0.6142,1.4,18,2024-09-28 15:51:42,0.0003,0.01,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5978,0.5827,0.4714,0.8049,0.8647,0.6225,-0.2,21,2024-09-28 15:51:55,0.0003,0.01,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.592,0.551,0.4429,0.8378,0.8467,0.6469,0.2,22,2024-09-28 15:52:08,0.0003,0.01,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.601,0.623,0.5143,0.75,0.8628,0.6377,0.4,25,2024-09-28 15:52:18,0.0003,0.007,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.6221,0.6018,0.4571,0.8889,0.8884,0.631,-0.6,26,2024-09-28 15:52:28,0.0003,0.007,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5863,0.5919,0.4571,0.8,0.8505,0.6225,0.0,29,2024-09-28 15:52:41,0.0003,0.007,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5354,0.5624,0.3,1.0,0.8625,0.6304,2.2,30,2024-09-28 15:52:55,0.0003,0.007,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5759,0.5484,0.5,0.7143,0.8436,0.7641,-3.0,1,2024-09-28 15:54:25,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5782,0.58,0.4571,0.7805,0.8238,0.7197,-1.4,2,2024-09-28 15:54:36,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5389,0.5546,0.5143,0.6207,0.822,0.734,-4.8,5,2024-09-28 15:54:46,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5446,0.5745,0.5286,0.6167,0.8553,0.7371,-4.6,6,2024-09-28 15:54:56,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,0,0.5514,0.5846,0.4857,0.68,0.8406,0.7286,-2.8,9,2024-09-28 15:55:10,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,0,0.5693,0.5663,0.5,0.7,0.8459,0.7417,-4.8,10,2024-09-28 15:55:24,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.4929,0.533,0.5286,0.5211,0.8127,0.6638,-4.8,1,2024-09-28 15:55:32,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5703,0.5919,0.4571,0.7619,0.8334,0.6531,-0.4,2,2024-09-28 15:55:39,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5222,0.5534,0.5,0.6034,0.8265,0.7029,-5.0,5,2024-09-28 15:55:49,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.4929,0.5724,0.5286,0.5211,0.8336,0.7337,-3.2,6,2024-09-28 15:55:59,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,1,0.5599,0.56,0.4714,0.7174,0.8001,0.7341,-5.0,9,2024-09-28 15:56:13,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,1,0.5398,0.5779,0.4714,0.6735,0.8534,0.7031,-2.6,10,2024-09-28 15:56:26,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5493,0.5675,0.3571,0.8929,0.8351,0.8897,-0.4,1,2024-09-28 15:56:34,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5897,0.5711,0.4714,0.7857,0.8282,0.9016,-0.4,2,2024-09-28 15:56:42,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5896,0.5305,0.4286,0.8571,0.8256,0.9068,-0.2,5,2024-09-28 15:56:52,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.5314,0.5524,0.4286,0.7143,0.851,0.8823,-0.6,6,2024-09-28 15:57:01,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,2,0.5041,0.5028,0.4286,0.6522,0.798,0.8512,-3.2,9,2024-09-28 15:57:15,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,2,0.4826,0.544,0.3286,0.7667,0.8625,0.8811,1.2,10,2024-09-28 15:57:28,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5875,0.5414,0.4143,0.8788,0.8076,0.9158,-0.4,1,2024-09-28 15:57:36,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5664,0.5593,0.4429,0.775,0.8251,0.9221,-0.2,2,2024-09-28 15:57:44,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5778,0.5371,0.4143,0.8529,0.8215,0.8953,0.4,5,2024-09-28 15:57:53,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.494,0.5688,0.4714,0.5789,0.8328,0.8403,-4.8,6,2024-09-28 15:58:03,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,3,0.5684,0.5383,0.4143,0.8286,0.7979,0.8186,-1.8,9,2024-09-28 15:58:16,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,3,0.5222,0.5388,0.5,0.6034,0.8684,0.8053,-4.6,10,2024-09-28 15:58:29,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.632,0.5625,0.4571,0.9143,0.8,0.6383,0.0,1,2024-09-28 15:58:37,0.0003,0.003,4.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5714,0.5967,0.4857,0.7234,0.8458,0.6299,-1.6,2,2024-09-28 15:58:45,0.0003,0.003,4.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.6208,0.56,0.4429,0.9118,0.7762,0.631,0.8,5,2024-09-28 15:58:54,0.0003,0.003,6.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.5617,0.5986,0.5143,0.6667,0.8332,0.6457,-3.6,6,2024-09-28 15:59:04,0.0003,0.003,6.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
esm-t33-pretrained,4,0.5896,0.5657,0.4286,0.8571,0.8013,0.6469,-0.8,9,2024-09-28 15:59:17,0.0003,0.003,10.0,30.0,weight/atpbind3d_esm-t33_1.pt,
esm-t33-pretrained,4,0.561,0.5862,0.5429,0.6333,0.831,0.6299,-3.4,10,2024-09-28 15:59:30,0.0003,0.003,10.0,30.0,weight/atpbind3d-1930_esm-t33_1_rmmlp.pt,
